recording_id,dataset,subject,status,error,n_channels,sfreq,n_samples,critical_slowing_ar1,emg_beta_gamma_fraction,emg_index,emg_kurtosis,exponent_gamma,exponent_high,exponent_low,lempel_ziv,multiscale_entropy_slope,pac_slow_alpha,relative_alpha_power,relative_delta_power,spatial_participation_ratio,spectral_edge_95,spectral_entropy,uce_v1,whole_head_exponent,wpli_alpha
SC4292G0-PSG@W#0,sleep_edfx_multiwindow,SC4292G0-PSG,ok,,2,100,12000,0.6946822295,0.06008293069,0.2173523155,0.5990321386,,-0.05838071551,2.035613261,0.3820217309,0.1761895976,0.002412051332,0.03828213065,0.7692573141,0.9469574172,19.48946327,0.6077821658,,1.591070228,0.003595811312
SC4292G0-PSG@W#1,sleep_edfx_multiwindow,SC4292G0-PSG,ok,,2,100,12000,0.6691538733,0.07200208277,0.3338174115,1.472999422,,-0.05160654611,1.97260763,0.3770388388,0.1792453059,0.001917707584,0.03878184599,0.7657614475,0.9183424747,24.23832547,0.6096696211,,1.51885972,0.004443008936
SC4292G0-PSG@W#2,sleep_edfx_multiwindow,SC4292G0-PSG,ok,,2,100,12000,0.6375375473,0.07306915101,0.3364851478,1.499382306,,0.2549036898,1.899334297,0.4289439653,0.1661060392,0.001920963604,0.05256434107,0.7182865412,0.9894241496,25.64634614,0.6467310782,,1.528867696,0.03412850282
SC4311E0-PSG@N2#0,sleep_edfx_multiwindow,SC4311E0-PSG,ok,,2,100,12000,0.5799158686,0.04204058365,0.3830882073,2.624972403,,2.335151834,1.452230671,0.66480086,0.07020966441,0.0004245100815,0.1124057573,0.5437826583,0.7246797586,20.14032927,0.7598423309,,1.813364484,0.4463251016
SC4311E0-PSG@N2#1,sleep_edfx_multiwindow,SC4311E0-PSG,ok,,2,100,12000,0.6677347536,0.02813653224,0.3322723896,1.750337409,,2.334908323,1.733119922,0.6033451902,0.1162168075,0.0003979388601,0.09667042429,0.5826542422,0.707639274,15.77857818,0.7246485588,,1.940772133,0.5299421681
SC4311E0-PSG@N2#2,sleep_edfx_multiwindow,SC4311E0-PSG,ok,,2,100,12000,0.6678994192,0.03387569149,0.3336244739,1.727569708,,2.001232963,1.667530561,0.6050061543,0.0923847045,0.0004882618252,0.1064317994,0.5771689882,0.7310024712,17.4400856,0.7375383881,,1.851999358,0.3546647991
SC4311E0-PSG@N3#0,sleep_edfx_multiwindow,SC4311E0-PSG,ok,,2,100,12000,0.7911426432,0.01827840659,0.2910242263,1.292368946,,1.36205331,2.241665316,0.4023685405,0.2753743906,0.0007097487342,0.03426289553,0.81152585,0.6617052464,11.82177462,0.5457431191,,2.213418126,0.2986491782
SC4311E0-PSG@N3#1,sleep_edfx_multiwindow,SC4311E0-PSG,ok,,2,100,12000,0.7875663695,0.009707764088,0.1719917321,0.5021233267,,1.317308305,2.381488669,0.4085971557,0.2552214932,0.001061341342,0.03544317653,0.8210229718,0.6775177012,9.748333513,0.536461384,,2.441445745,0.3866979486
SC4311E0-PSG@N3#2,sleep_edfx_multiwindow,SC4311E0-PSG,ok,,2,100,12000,0.7757526209,0.03231452089,0.2720514362,1.048291972,,1.149187987,2.09350055,0.4252067961,0.2780935363,0.0003985281112,0.05352282733,0.7616581656,0.7186683311,17.04396816,0.5977645364,,2.152803438,0.1688793339
SC4311E0-PSG@REM#0,sleep_edfx_multiwindow,SC4311E0-PSG,ok,,2,100,12000,0.3632699663,0.196022889,0.3059435174,0.7119305258,,4.331628069,0.909031198,0.7723482821,-0.0120316715,0.0004312065837,0.1682241976,0.3144606674,0.6941795924,30.1971271,0.8901953708,,1.376852631,0.2807654007
SC4311E0-PSG@REM#1,sleep_edfx_multiwindow,SC4311E0-PSG,ok,,2,100,12000,0.4451720853,0.1399293568,0.2960940377,0.8256794473,,3.354117771,1.251811038,0.6830714645,0.008582973108,0.000666693185,0.138681846,0.4647039006,0.6846135483,30.13569662,0.8254459159,,1.455202515,0.1884835599
SC4311E0-PSG@REM#2,sleep_edfx_multiwindow,SC4311E0-PSG,ok,,2,100,12000,0.3535409656,0.2235309557,0.278591415,0.5007170597,,4.034674679,1.056030511,0.7565691236,0.01381630198,0.000522900172,0.1363119628,0.3287282103,0.6783358518,30.93594062,0.8954894364,,1.368301612,0.3124309071
SC4311E0-PSG@W#0,sleep_edfx_multiwindow,SC4311E0-PSG,ok,,2,100,12000,0.1281865409,0.3963559275,0.592884335,3.7486254,,0.4931433942,0.8200017152,0.9538086042,-0.1672742312,0.0004037626813,0.0831002569,0.341265835,0.6501709727,40.88855777,0.9139359342,,0.2239516903,0.01275215843
SC4311E0-PSG@W#1,sleep_edfx_multiwindow,SC4311E0-PSG,ok,,2,100,12000,0.1761681249,0.3840873434,0.5627899085,2.868359325,,0.1335097731,0.8576471663,0.9131149851,-0.1675519064,0.0003578198101,0.07163600889,0.4219343042,0.6488407319,40.65571545,0.8830443458,,0.2504566194,0.003188855114
SC4311E0-PSG@W#2,sleep_edfx_multiwindow,SC4311E0-PSG,ok,,2,100,12000,0.1936628149,0.3795344129,0.5581413075,2.798644521,,0.2343101753,0.910868487,0.9251569744,-0.1387788849,0.0006575924921,0.06723376554,0.4277973959,0.6488384256,40.33723529,0.8691077212,,0.2137138267,0.0003130258169
SC4312E0-PSG@N2#0,sleep_edfx_multiwindow,SC4312E0-PSG,ok,,2,100,12000,0.7432392136,0.01439343332,0.1698609876,0.482202912,,2.612204506,2.016588206,0.4987044552,0.206754111,0.0003002182289,0.06449839389,0.7190556171,0.6286411727,12.06332481,0.645278673,,2.271791385,0.198388314
SC4312E0-PSG@N2#1,sleep_edfx_multiwindow,SC4312E0-PSG,ok,,2,100,12000,0.7569093711,0.01238414086,0.2664759809,1.085800753,,2.583259238,2.083457163,0.5032721064,0.2159616163,0.0004121957048,0.07390480688,0.6668107999,0.6635067363,12.61192721,0.6560635856,,2.294783371,0.2910805327
SC4312E0-PSG@N2#2,sleep_edfx_multiwindow,SC4312E0-PSG,ok,,2,100,12000,0.7690052175,0.01345887179,0.2935030891,1.344925979,,2.349933773,2.053534124,0.4509517389,0.2241839717,0.0003237207747,0.0593194145,0.6949511275,0.6538434536,12.32416381,0.636736219,,2.274255501,0.1577687453
SC4312E0-PSG@N3#0,sleep_edfx_multiwindow,SC4312E0-PSG,ok,,2,100,12000,0.8658750692,0.004491253812,0.1353237948,0.3626880612,,2.347659537,2.692975782,0.3201508201,0.3286711758,0.000326842778,0.01624057327,0.8933361443,0.6152119994,6.151822272,0.4683399139,,2.725518044,0.1799815153
SC4312E0-PSG@N3#1,sleep_edfx_multiwindow,SC4312E0-PSG,ok,,2,100,12000,0.8694867885,0.004010743255,0.03304189644,0.06618111314,,2.129502861,2.753497015,0.2981430465,0.321314199,0.0002149942081,0.0192265593,0.8815594521,0.6478443014,6.452736319,0.4858859255,,2.768056147,0.08692300798
SC4312E0-PSG@N3#2,sleep_edfx_multiwindow,SC4312E0-PSG,ok,,2,100,12000,0.8755550186,0.00374073953,0.1419201045,0.3890807932,,1.96581218,2.779658363,0.3031259387,0.2923748728,0.00135320008,0.0179793935,0.8943183206,0.6433799054,6.155200681,0.4557557299,,2.820776534,0.2263481122
SC4312E0-PSG@REM#0,sleep_edfx_multiwindow,SC4312E0-PSG,ok,,2,100,12000,0.4679301932,0.1015470014,0.1120588921,0.139693072,,4.206288229,1.370809053,0.6066671183,0.104168906,0.0006202598702,0.1130019369,0.5510023234,0.6326215359,26.28990736,0.7737575745,,1.713933708,0.3888954898
SC4312E0-PSG@REM#1,sleep_edfx_multiwindow,SC4312E0-PSG,ok,,2,100,12000,0.4368024698,0.1185408779,0.2175226322,0.4630671802,,4.314181699,1.406056304,0.5896422368,0.09520222646,0.0004960178021,0.07935530222,0.5634101398,0.6188071192,26.84521278,0.7741054641,,1.714483164,0.04809094089
SC4312E0-PSG@REM#2,sleep_edfx_multiwindow,SC4312E0-PSG,ok,,2,100,12000,0.4587184353,0.1029385793,0.2298931954,0.5548419454,,4.643424661,1.260034826,0.6481912195,0.08122072996,0.0002558357772,0.1509772086,0.4970807678,0.6342433467,25.87600043,0.8004394018,,1.722028131,0.07743525906
SC4312E0-PSG@W#0,sleep_edfx_multiwindow,SC4312E0-PSG,ok,,2,100,12000,0.4178006885,0.2435377963,0.3165304605,0.6380636851,,-0.1353306727,1.573409803,0.6573265218,0.003745361213,0.001281354535,0.02960409411,0.7300175486,0.6113707782,35.88744488,0.6664701525,,0.2537554061,0.003611846322
SC4312E0-PSG@W#1,sleep_edfx_multiwindow,SC4312E0-PSG,ok,,2,100,12000,0.4257706186,0.2352644678,0.298974624,0.5690822516,,-0.004458013584,1.6445683,0.6415473633,0.08565449872,0.001175757359,0.02631967608,0.7767597373,0.595972588,32.62043061,0.6462340913,,0.3639309134,0.01504151598
SC4312E0-PSG@W#2,sleep_edfx_multiwindow,SC4312E0-PSG,ok,,2,100,12000,0.3964000779,0.2529038034,0.3736733932,0.9780162603,,0.1058980516,1.482776803,0.665631342,0.005915670826,0.001364037009,0.02663025676,0.7771224766,0.5875414334,32.53045526,0.6266801092,,0.359354248,0.01560194178
SC4402E0-PSG@N2#0,sleep_edfx_multiwindow,SC4402E0-PSG,ok,,2,100,12000,0.7387104291,0.02091749645,0.2688856964,1.069767286,,1.32437644,2.028152025,0.5452114486,0.1718425987,0.0005075155377,0.08580804101,0.6072843603,0.8413998727,14.10760094,0.7056909584,,1.98003429,0.05454547979
SC4402E0-PSG@N2#1,sleep_edfx_multiwindow,SC4402E0-PSG,ok,,2,100,12000,0.7724776729,0.01606946837,0.228832882,0.7908190652,,1.286253738,2.185321523,0.489569153,0.1940673501,0.0006425045469,0.06516460704,0.7009067492,0.7617814978,12.09990679,0.6446457191,,2.157078632,0.02471548788
SC4402E0-PSG@N2#2,sleep_edfx_multiwindow,SC4402E0-PSG,ok,,2,100,12000,0.7694525018,0.01711653738,0.2163593435,0.7111630361,,1.095579356,2.161905402,0.4679766204,0.1989197293,0.0003663319354,0.06215279294,0.6913088124,0.7540731581,12.76226527,0.647518981,,2.157761988,0.0648120721
SC4402E0-PSG@N3#0,sleep_edfx_multiwindow,SC4402E0-PSG,ok,,2,100,12000,0.8278859922,0.008140322622,0.1238155067,0.3149082962,,1.37285522,2.516933478,0.3911570332,0.2835084049,0.0008403160178,0.05652037428,0.774843079,0.7637861076,10.19127471,0.5758826567,,2.440386848,0.2220962218
SC4402E0-PSG@N3#1,sleep_edfx_multiwindow,SC4402E0-PSG,ok,,2,100,12000,0.821897175,0.008240169687,0.08499625435,0.1929648558,,1.177242418,2.531429881,0.3890808281,0.2923891611,0.0006552422083,0.05815455351,0.7713068008,0.7656684776,10.20072745,0.5773048327,,2.446300292,0.1599546653
SC4402E0-PSG@N3#2,sleep_edfx_multiwindow,SC4402E0-PSG,ok,,2,100,12000,0.8277395006,0.00752760133,0.06948502217,0.1513341769,,1.034066657,2.545391227,0.3753778747,0.2850000729,0.0003418236332,0.05524039411,0.7842740082,0.7866666776,9.892468024,0.5689214278,,2.488561847,0.1924742425
SC4402E0-PSG@REM#0,sleep_edfx_multiwindow,SC4402E0-PSG,ok,,2,100,12000,0.7223882226,0.02596361399,0.1537329566,0.3917929021,,2.303269325,1.823464637,0.5730325964,0.1373141901,0.0003006423175,0.1284446045,0.4653708799,0.7524518898,14.17093132,0.7416781573,,1.830578735,0.01389132809
SC4402E0-PSG@REM#1,sleep_edfx_multiwindow,SC4402E0-PSG,ok,,2,100,12000,0.6453692633,0.04067480031,0.3073599035,1.34766587,,1.935614924,1.673737574,0.5863203087,0.1059112948,0.0002937137862,0.1457225681,0.4665527533,0.7124821993,18.09631302,0.7584377083,,1.635326724,0.04769763085
SC4402E0-PSG@REM#2,sleep_edfx_multiwindow,SC4402E0-PSG,ok,,2,100,12000,0.727128805,0.03148416152,0.3525042272,2.063015037,,2.559673675,1.570614688,0.6182938667,0.06655090195,0.0008116486599,0.1368083145,0.3094319949,0.8134790513,16.15738777,0.7589436012,,1.665383261,0.1256789756
SC4402E0-PSG@W#0,sleep_edfx_multiwindow,SC4402E0-PSG,ok,,2,100,12000,0.3838467722,0.1759156983,0.3760341998,1.35934027,,0.5883990947,1.171731259,0.8483373872,-0.07431428243,0.0003692017836,0.0984512181,0.4863573242,0.6570047248,37.92261337,0.8344574019,,0.7722549169,-0.0005767419408
SC4402E0-PSG@W#1,sleep_edfx_multiwindow,SC4402E0-PSG,ok,,2,100,12000,0.4262586505,0.1696659627,0.3428776501,1.06649714,,0.9166095448,1.200489216,0.803491358,-0.0972850125,0.0002899732786,0.09619372932,0.5124264108,0.6103350749,37.97811434,0.818014809,,0.8695863287,0.01441685826
SC4402E0-PSG@W#2,sleep_edfx_multiwindow,SC4402E0-PSG,ok,,2,100,12000,0.4842724682,0.1234565006,0.3682594167,1.584395588,,0.8520802219,1.286920645,0.7661196669,-0.04598391997,0.0006300045624,0.08386589819,0.6127976236,0.6137621201,34.15281475,0.7562149431,,1.033116942,0.00407993727
SC4412E0-PSG@N2#0,sleep_edfx_multiwindow,SC4412E0-PSG,ok,,2,100,12000,0.7212279309,0.02401468542,0.3566426595,2.218234606,,0.8212838248,2.073386724,0.5672192222,0.1223066056,0.0005836583903,0.1282064541,0.5948006343,0.7280419913,13.32729565,0.6762615384,,2.018303741,0.2285604835
SC4412E0-PSG@N2#1,sleep_edfx_multiwindow,SC4412E0-PSG,ok,,2,100,12000,0.7479142077,0.02154495644,0.3062239174,1.444407323,,0.9062359782,2.176073005,0.5418895205,0.1810785429,0.000392020932,0.1107388988,0.6219072107,0.7286892441,12.99328433,0.6669372924,,2.089728933,0.2643884243
SC4412E0-PSG@N2#2,sleep_edfx_multiwindow,SC4412E0-PSG,ok,,2,100,12000,0.7380352593,0.01965877393,0.2896077625,1.270440068,,0.8331955937,2.175319576,0.52527988,0.1697398832,0.000417478368,0.1006733277,0.6496652268,0.6892864911,12.80565502,0.6631026903,,2.128912831,0.2321219399
SC4412E0-PSG@N3#0,sleep_edfx_multiwindow,SC4412E0-PSG,ok,,2,100,12000,0.8257358129,0.009733077021,0.09807310495,0.2291250516,,0.4888666168,2.662371427,0.3529548601,0.2826131884,0.0004629831524,0.04059030572,0.8080045267,0.6754516264,8.987535451,0.5313821625,,2.515604362,0.2332756166
SC4412E0-PSG@N3#1,sleep_edfx_multiwindow,SC4412E0-PSG,ok,,2,100,12000,0.8347375221,0.009431153919,0.1054897816,0.2524240813,,0.5704116423,2.694215984,0.3404976297,0.2679744907,0.0002837597598,0.0350730724,0.8233607813,0.6999610708,8.480454362,0.5346034172,,2.54112276,0.1679607793
SC4412E0-PSG@N3#2,sleep_edfx_multiwindow,SC4412E0-PSG,ok,,2,100,12000,0.848176385,0.008902090336,0.1550993526,0.431222492,,0.6170290218,2.762485188,0.349632932,0.2874310604,0.0004292412954,0.03282286265,0.8263199717,0.6882641782,8.09057978,0.5347139513,,2.576289778,0.1065339526
SC4412E0-PSG@REM#0,sleep_edfx_multiwindow,SC4412E0-PSG,ok,,2,100,12000,0.6482666479,0.04536685204,0.2893675694,1.143017655,,1.074918815,1.819344627,0.5825831396,0.1163653069,0.0003357444574,0.09327470135,0.5599437135,0.6500555982,21.43256259,0.7334356978,,1.716423144,0.00430584623
SC4412E0-PSG@REM#1,sleep_edfx_multiwindow,SC4412E0-PSG,ok,,2,100,12000,0.6135725823,0.05435426363,0.2621179314,0.8863710415,,1.223774289,1.730305378,0.6212005537,0.1054796452,0.00026892585,0.09422768345,0.5571747461,0.6731034215,23.77861278,0.743191261,,1.67095209,-0.002878868263
SC4412E0-PSG@REM#2,sleep_edfx_multiwindow,SC4412E0-PSG,ok,,2,100,12000,0.611820484,0.05308829447,0.1956886628,0.5112338271,,1.197986136,1.674384,0.6054213953,0.09216375222,0.0002489859348,0.1193419803,0.5181073557,0.7077331414,23.7652774,0.7604565531,,1.656968238,-0.0009437189731
SC4412E0-PSG@W#0,sleep_edfx_multiwindow,SC4412E0-PSG,ok,,2,100,12000,0.4994238082,0.1371934997,0.3405470797,1.192504816,,-0.04117736709,1.615300357,0.5339999413,0.1285558242,0.00147804916,0.05352925402,0.6281231184,0.5047412273,37.55603528,0.7320447997,,0.4197698132,-0.0009407704527
SC4412E0-PSG@W#1,sleep_edfx_multiwindow,SC4412E0-PSG,ok,,2,100,12000,0.4917951643,0.139890676,0.3285735913,1.071493482,,0.03690469066,1.607571736,0.5352456643,0.1094691067,0.000784994477,0.05314750322,0.6280224255,0.5051390376,38.1091767,0.7354924286,,0.5250313867,0.00619824221
SC4412E0-PSG@W#2,sleep_edfx_multiwindow,SC4412E0-PSG,ok,,2,100,12000,0.4825998801,0.1603625809,0.4582091094,3.099295395,,-0.2224230534,1.542898091,0.5547619918,0.1554792711,0.0003690255564,0.05029553519,0.5976438406,0.5053518932,39.44454705,0.7625014628,,0.4964941665,0.003438187159
SC4421E0-PSG@N2#0,sleep_edfx_multiwindow,SC4421E0-PSG,ok,,2,100,12000,0.7156243757,0.01815759756,0.3137522961,1.559816477,,2.61433149,1.775920438,0.5672192222,0.1433359568,0.0006376101374,0.110562028,0.6259897046,0.6990274631,14.44371568,0.6986879929,,2.114168582,0.03982338813
SC4421E0-PSG@N2#1,sleep_edfx_multiwindow,SC4421E0-PSG,ok,,2,100,12000,0.7129106659,0.01802348432,0.2813029238,1.195786722,,2.545437026,1.641309345,0.5510248227,0.1264235007,0.0001943553804,0.1145831157,0.6106972812,0.6967695264,14.69892197,0.6872519021,,2.09095189,0.00586861345
SC4421E0-PSG@N2#2,sleep_edfx_multiwindow,SC4421E0-PSG,ok,,2,100,12000,0.7325016259,0.01676019182,0.19820406,0.6119878458,,2.558127008,1.794727239,0.5493638587,0.1660782006,0.0005625826258,0.1104047431,0.6220017366,0.6678447918,14.32200656,0.6897608889,,2.128979651,0.02483600664
SC4421E0-PSG@N3#0,sleep_edfx_multiwindow,SC4421E0-PSG,ok,,2,100,12000,0.7909584295,0.00974425716,0.09132831895,0.2090617448,,2.784409654,2.161223918,0.4276982422,0.2964498322,0.0005437922478,0.05458703543,0.7491331264,0.6818091686,10.94229827,0.5836592922,,2.38791629,0.007294876561
SC4421E0-PSG@N3#1,sleep_edfx_multiwindow,SC4421E0-PSG,ok,,2,100,12000,0.8017441502,0.008256063955,0.1478203846,0.4032816968,,2.581835434,2.25366191,0.4156562529,0.2319892015,0.0004119910989,0.05342456662,0.754829677,0.6656136715,10.62362638,0.5882253571,,2.431879101,0.02970410008
SC4421E0-PSG@N3#2,sleep_edfx_multiwindow,SC4421E0-PSG,ok,,2,100,12000,0.8082246004,0.008395986161,0.02340034353,0.03993852812,,2.630635386,2.297776364,0.3973856484,0.2904690387,0.0005977811779,0.04978417183,0.7797229481,0.6667457569,9.931830106,0.5645633656,,2.438436258,0.007361599175
SC4421E0-PSG@REM#0,sleep_edfx_multiwindow,SC4421E0-PSG,ok,,2,100,12000,0.571199307,0.04733807109,0.2873545612,1.115824693,,3.074949588,1.306673999,0.6170481436,0.0848281173,0.0005957919814,0.1464943767,0.5152345799,0.7110435467,19.88134137,0.7607624099,,1.805960328,-0.005763467749
SC4421E0-PSG@REM#1,sleep_edfx_multiwindow,SC4421E0-PSG,ok,,2,100,12000,0.5864497365,0.04886486629,0.232680498,0.7137846909,,3.198425523,1.291330826,0.596701334,0.07306195853,0.0004346017794,0.1437257783,0.4999547862,0.6746281082,20.2052046,0.7718524798,,1.802702914,0.00293925077
SC4421E0-PSG@REM#2,sleep_edfx_multiwindow,SC4421E0-PSG,ok,,2,100,12000,0.567767281,0.05064943557,0.3001164841,1.220167495,,2.924529539,1.412678584,0.5933794059,0.1458002522,0.0003822261129,0.1133651207,0.559452956,0.6787292029,20.25325941,0.7447549688,,1.793530721,-0.0004890276473
SC4421E0-PSG@W#0,sleep_edfx_multiwindow,SC4421E0-PSG,ok,,2,100,12000,0.5072012384,0.2950106591,0.32171277,0.5347189042,,-0.1649855119,1.264120478,0.7059097202,-0.008761949638,0.0005311315765,0.06103708031,0.5376136659,0.8213683942,40.22405139,0.8113986695,,0.6581338043,0.003197034043
SC4421E0-PSG@W#1,sleep_edfx_multiwindow,SC4421E0-PSG,ok,,2,100,12000,0.4878978902,0.2621593947,0.3659825052,0.8861007011,,-0.111905186,1.369919279,0.7121383353,0.04705249391,0.001318594651,0.03711794108,0.6993103407,0.6829134408,36.73452626,0.7043199533,,0.373607633,-0.001537048091
SC4421E0-PSG@W#2,sleep_edfx_multiwindow,SC4421E0-PSG,ok,,2,100,12000,0.4744837025,0.3069937365,0.3618356844,0.7143179403,,-0.5253720414,1.191053242,0.7150450224,0.06543173806,0.00119079233,0.04235631681,0.6112564622,0.6871128439,39.11312592,0.758040598,,0.2205228358,0.000938572802
SC4422E0-PSG@N2#0,sleep_edfx_multiwindow,SC4422E0-PSG,ok,,2,100,12000,0.7527070867,0.01323682029,0.1977233422,0.618672656,,3.214931461,1.886374598,0.5385675924,0.1821266646,0.0005190155237,0.08097257293,0.6740500864,0.6999675681,13.85101488,0.6736923093,,2.293914289,-0.001957291869
SC4422E0-PSG@N2#1,sleep_edfx_multiwindow,SC4422E0-PSG,ok,,2,100,12000,0.773841334,0.01095366465,0.1504229226,0.4082368518,,3.27115027,1.96127008,0.5178055418,0.2083962986,0.0003662094187,0.08811803051,0.6589929828,0.7184919906,13.56678655,0.6701807856,,2.354932316,-0.001567065292
SC4422E0-PSG@N2#2,sleep_edfx_multiwindow,SC4422E0-PSG,ok,,2,100,12000,0.7333547549,0.01445986527,0.2684830284,1.094267993,,3.398444655,1.782389839,0.5215427109,0.1816586233,0.0004062855361,0.1071067357,0.6346816458,0.7096857943,14.09845374,0.6811392362,,2.294843685,0.01387319197
SC4422E0-PSG@N3#0,sleep_edfx_multiwindow,SC4422E0-PSG,ok,,2,100,12000,0.8468202755,0.003912975899,-0.05484481518,-0.1281621619,,2.539441208,2.596456144,0.3413281117,0.3103616108,0.001458491653,0.03265393005,0.826947634,0.6285090633,8.025272018,0.5315956218,,2.70434993,0.00306407781
SC4422E0-PSG@N3#1,sleep_edfx_multiwindow,SC4422E0-PSG,ok,,2,100,12000,0.8509957858,0.004190255501,0.03832113782,0.07811134486,,2.512762274,2.532223685,0.3363452196,0.3589440596,0.000515530328,0.031919193,0.8445004053,0.6398698776,8.073260671,0.5290400136,,2.675885266,0.009594097047
SC4422E0-PSG@N3#2,sleep_edfx_multiwindow,SC4422E0-PSG,ok,,2,100,12000,0.8541503306,0.00416924462,0.01416127834,0.02475113392,,2.378750631,2.573728148,0.3546158241,0.3007638149,0.00046454021,0.02908926533,0.838585696,0.6261581605,7.693405979,0.5250447948,,2.664974068,0.01504310328
SC4422E0-PSG@REM#0,sleep_edfx_multiwindow,SC4422E0-PSG,ok,,2,100,12000,0.575925436,0.04525081129,0.3129774698,1.384950742,,3.705800005,1.211381887,0.5572534379,0.1071352169,0.0003654726173,0.1395882121,0.5281407994,0.6393412465,19.59254004,0.7565563917,,1.881627255,0.1513823068
SC4422E0-PSG@REM#1,sleep_edfx_multiwindow,SC4422E0-PSG,ok,,2,100,12000,0.5608558338,0.05518843279,0.2963936159,1.162624141,,3.494370781,1.267858237,0.6020994672,0.1239672862,0.0004422824881,0.1526604274,0.4999938756,0.6986911064,21.30791151,0.7835941314,,1.781630336,0.2461144731
SC4422E0-PSG@REM#2,sleep_edfx_multiwindow,SC4422E0-PSG,ok,,2,100,12000,0.5653910428,0.05954225368,0.2105697324,0.5664091969,,3.73471989,1.216451475,0.6141414565,0.1085946306,0.0002508405022,0.1989321261,0.446513107,0.7298062294,21.9475402,0.7976126062,,1.75615434,0.1893934514
SC4422E0-PSG@W#0,sleep_edfx_multiwindow,SC4422E0-PSG,ok,,2,100,12000,0.4266434219,0.2820895568,0.4175787518,1.237476576,,0.5076513356,1.212041636,0.7769159332,-0.06878476534,0.001424502686,0.03480027166,0.7335312931,0.6535783827,34.8130973,0.6813641508,,0.4302544415,0.00182394357
SC4422E0-PSG@W#1,sleep_edfx_multiwindow,SC4422E0-PSG,ok,,2,100,12000,0.4618041748,0.2409345031,0.407850748,1.351651879,,0.8253432661,1.357119762,0.7137992994,-0.06106178804,0.001172031912,0.02925256193,0.7736309166,0.6349329351,31.03749509,0.6450237741,,0.6160285626,0.0280707342
SC4422E0-PSG@W#2,sleep_edfx_multiwindow,SC4422E0-PSG,ok,,2,100,12000,0.4320483372,0.2660594358,0.3959510443,1.109004544,,0.3255863288,1.332070719,0.7287479758,0.004898434634,0.0006987247748,0.03311844513,0.7457957513,0.6465953788,33.36502464,0.6751880198,,0.488048382,-0.0001456345909
SC4431E0-PSG@N2#0,sleep_edfx_multiwindow,SC4431E0-PSG,ok,,2,100,12000,0.6972978672,0.03107302591,0.3144688955,1.486725641,,1.425156988,1.975631706,0.524864639,0.1740010422,0.0003854459024,0.05511117185,0.69886962,0.7369433054,15.32737101,0.6605784287,,1.881361974,0.01895988311
SC4431E0-PSG@N2#1,sleep_edfx_multiwindow,SC4431E0-PSG,ok,,2,100,12000,0.7051086924,0.02650898525,0.3186432924,1.569225201,,1.541227664,2.003548916,0.4991196963,0.1675679032,0.0004874809422,0.06039213136,0.6897111829,0.7011326669,14.48787754,0.6417429793,,2.035904357,0.1072594645
SC4431E0-PSG@N2#2,sleep_edfx_multiwindow,SC4431E0-PSG,ok,,2,100,12000,0.7403477252,0.02302354511,0.2542912198,0.9438571089,,1.536180612,2.100990703,0.4957977682,0.1888825612,0.000927632272,0.05187689162,0.7351757821,0.7620114865,13.33286096,0.6286670662,,2.048192947,0.02725344282
SC4431E0-PSG@N3#0,sleep_edfx_multiwindow,SC4431E0-PSG,ok,,2,100,12000,0.8193361613,0.01155726058,0.01559797509,0.02003209368,,1.164047732,2.413576891,0.3608444393,0.2877679514,0.000290063738,0.03205053911,0.8124369707,0.7017729729,8.840342745,0.5510392208,,2.38788625,0.009689649333
SC4431E0-PSG@N3#1,sleep_edfx_multiwindow,SC4431E0-PSG,ok,,2,100,12000,0.8315686633,0.01103639303,0.1321905854,0.3393062424,,1.162671433,2.455211977,0.3816064899,0.2394802098,0.0005862078533,0.03084945396,0.8381380619,0.6626727207,8.423379183,0.5403684323,,2.329679884,0.01261250919
SC4431E0-PSG@N3#2,sleep_edfx_multiwindow,SC4431E0-PSG,ok,,2,100,12000,0.7930692376,0.01455011921,0.07938473757,0.1685237414,,1.122969666,2.338724067,0.3944789613,0.2384219225,0.0005375932061,0.0416603228,0.7828049945,0.6828770719,10.02944984,0.5824723476,,2.302308194,-0.0018352941
SC4431E0-PSG@REM#0,sleep_edfx_multiwindow,SC4431E0-PSG,ok,,2,100,12000,0.465122628,0.1066046952,0.183697846,0.3527973762,,2.121748597,1.363359113,0.6785038134,0.1049494331,0.0005055076941,0.1128373292,0.4552171112,0.8056228503,29.90322524,0.8157161078,,1.413761129,-0.001454726814
SC4431E0-PSG@REM#1,sleep_edfx_multiwindow,SC4431E0-PSG,ok,,2,100,12000,0.4712688177,0.09270794153,0.2869262179,0.9273188564,,2.513094811,1.241849825,0.699265864,0.01178637801,0.0009578267532,0.1252037316,0.4618420068,0.7709087808,27.73591868,0.802809063,,1.504227775,0.007167119277
SC4431E0-PSG@REM#2,sleep_edfx_multiwindow,SC4431E0-PSG,ok,,2,100,12000,0.49746104,0.08651928858,0.2446895273,0.6746485046,,2.353056975,1.187407026,0.6772580903,0.06381612558,0.0006908876811,0.1203182592,0.4565478162,0.7084875938,27.23144049,0.8071715147,,1.513841374,0.007899410283
SC4431E0-PSG@W#0,sleep_edfx_multiwindow,SC4431E0-PSG,ok,,2,100,12000,0.2474405788,0.3161731731,0.3048200848,0.4153620499,,-0.2902699966,1.001181727,0.9019034778,-0.1089271376,0.00108419464,0.04067767019,0.4469972699,0.5258517833,42.21464549,0.8749557469,,0.1367070048,-0.001450076177
